ndc11,ndc11_display,package_ndc_source,product_ndc,ndc9,ndc6,brand_name,generic_name,labeler_name,dosage_form,route,package_description,application_number,spl_setid,rxcui,listing_expiration_date,marketing_start_date,sample,source_count,src_nadac,src_nadac_status,src_sdud,src_sdud_status,src_wac_cur,src_wac_cur_status,src_wac_hist,src_wac_hist_status,src_drugsfda,src_drugsfda_status,src_rxnav,src_rxnav_status,src_dailymed,src_dailymed_status,src_pd_ann,src_pd_ann_status,src_pd_q,src_pd_q_status,src_mc_sp,src_mc_sp_status,src_pb_ann,src_pb_ann_status,src_pb_q,src_pb_q_status,nadac_eff_date,nadac_per_unit,nadac_unit,nadac_otc,nadac_class,nadac_count,sdud_count,sdud_year,sdud_quarter,sdud_states,sdud_units,sdud_rx,sdud_reimb,wac_cur_date,wac_cur_price,wac_hist_date,wac_hist_price,drugsfda_apps,drugsfda_sponsors,drugsfda_approval,rxnav_rxcuis,rxnav_names,dm_spl_count,dm_spl_ids,pd_ann_yr,pd_ann_spend,pd_ann_clm,pd_ann_ben,pd_ann_units,pd_ann_avg_u,pd_ann_avg_c,pd_q_per,pd_q_spend,pd_q_clm,pd_q_ben,pd_q_avg_c,mc_sp_yr,mc_sp_spend,mc_sp_clm,mc_sp_units,mc_sp_avg_u,pb_ann_hcpcs,pb_ann_yr,pb_ann_spend,pb_ann_clm,pb_ann_ben,pb_ann_units,pb_ann_avg_u,pb_q_hcpcs,pb_q_per,pb_q_spend,pb_q_clm,pb_q_ben
00006537406,00006-5374-06,0006-5374-06,0006-5374,000065374,000065,SEGLUROMET,ertugliflozin and metformin hydrochloride,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"180 TABLET, FILM COATED in 1 BOTTLE (0006-5374-06)",NDA209806,a6aeb99a-ce49-4125-90ce-642df3f1ebad,1992685 | 1992691 | 1992693 | 1992695 | 1992698 | 1992700 | 1992701 | 1992703,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,5.7123,EA,N,B,50,21,2024,4,6,690,12,3946.1600,,,,,NDA209806,MSD SUB MERCK,,1992691 | 1992695 | 1992700 | 1992703,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet] | ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet] | ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet] | ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],4,8efac46d-d6bb-483a-825d-60bba09d3c17 | 9f720024-c68c-420c-aad7-c575237b6d39 | a6aeb99a-ce49-4125-90ce-642df3f1ebad | b0451c1c-2b3b-4032-bb49-157425686754,2023,1266290.6200,2394,722,221262,5.7240,528.9435,2025 (Q1-Q2),484547.9900,998,394,485.5200,2023,9620194.4600,25028,1747044,5.5070,,,,,,,,,,,,
00006537407,00006-5374-07,0006-5374-07,0006-5374,000065374,000065,SEGLUROMET,ertugliflozin and metformin hydrochloride,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"500 TABLET, FILM COATED in 1 BOTTLE (0006-5374-07)",NDA209806,a6aeb99a-ce49-4125-90ce-642df3f1ebad,1992685 | 1992691 | 1992693 | 1992695 | 1992698 | 1992700 | 1992701 | 1992703,20261231,20171219,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209806,MSD SUB MERCK,,1992691 | 1992695 | 1992700 | 1992703,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet] | ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet] | ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet] | ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],4,8efac46d-d6bb-483a-825d-60bba09d3c17 | 9f720024-c68c-420c-aad7-c575237b6d39 | a6aeb99a-ce49-4125-90ce-642df3f1ebad | b0451c1c-2b3b-4032-bb49-157425686754,2023,1266290.6200,2394,722,221262,5.7240,528.9435,2025 (Q1-Q2),484547.9900,998,394,485.5200,2023,9620194.4600,25028,1747044,5.5070,,,,,,,,,,,,
00006537409,00006-5374-09,0006-5374-09,0006-5374,000065374,000065,SEGLUROMET,ertugliflozin and metformin hydrochloride,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"2 BOTTLE in 1 CARTON (0006-5374-09)  / 14 TABLET, FILM COATED in 1 BOTTLE (0006-5374-08)",NDA209806,a6aeb99a-ce49-4125-90ce-642df3f1ebad,1992685 | 1992691 | 1992693 | 1992695 | 1992698 | 1992700 | 1992701 | 1992703,20261231,20171219,True,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209806,MSD SUB MERCK,,1992691 | 1992695 | 1992700 | 1992703,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet] | ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet] | ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet] | ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],4,8efac46d-d6bb-483a-825d-60bba09d3c17 | 9f720024-c68c-420c-aad7-c575237b6d39 | a6aeb99a-ce49-4125-90ce-642df3f1ebad | b0451c1c-2b3b-4032-bb49-157425686754,2023,1266290.6200,2394,722,221262,5.7240,528.9435,2025 (Q1-Q2),484547.9900,998,394,485.5200,2023,9620194.4600,25028,1747044,5.5070,,,,,,,,,,,,
00006536303,00006-5363-03,0006-5363-03,0006-5363,000065363,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"30 TABLET, FILM COATED in 1 BOTTLE (0006-5363-03)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,11.4199,EA,N,B,50,200,2024,4,37,5514041,148598,64165291.8400,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536306,00006-5363-06,0006-5363-06,0006-5363,000065363,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"90 TABLET, FILM COATED in 1 BOTTLE (0006-5363-06)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,11.4199,EA,N,B,50,99,2024,4,24,292518,6396,3318308.8200,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536307,00006-5363-07,0006-5363-07,0006-5363,000065363,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"500 TABLET, FILM COATED in 1 BOTTLE (0006-5363-07)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,8,0,no_data,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,4,2024,2,2,,,,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536309,00006-5363-09,0006-5363-09,0006-5363,000065363,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"2 BOTTLE in 1 CARTON (0006-5363-09)  / 7 TABLET, FILM COATED in 1 BOTTLE (0006-5363-08)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536310,00006-5363-10,0006-5363-10,0006-5363,000065363,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"30 TABLET, FILM COATED in 1 BOTTLE (0006-5363-10)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536403,00006-5364-03,0006-5364-03,0006-5364,000065364,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"30 TABLET, FILM COATED in 1 BOTTLE (0006-5364-03)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,11.4264,EA,N,B,50,200,2024,4,36,11376513,296287,132640376.2600,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536406,00006-5364-06,0006-5364-06,0006-5364,000065364,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"90 TABLET, FILM COATED in 1 BOTTLE (0006-5364-06)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,11.4264,EA,N,B,50,136,2024,4,30,771673,17619,8825276.5600,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536407,00006-5364-07,0006-5364-07,0006-5364,000065364,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"500 TABLET, FILM COATED in 1 BOTTLE (0006-5364-07)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,8,0,no_data,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,5,2024,2,3,,,,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536409,00006-5364-09,0006-5364-09,0006-5364,000065364,000065,STEGLATRO,ertugliflozin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"2 BOTTLE in 1 CARTON (0006-5364-09)  / 7 TABLET, FILM COATED in 1 BOTTLE (0006-5364-08)",NDA209803,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,1992810 | 1992816 | 1992819 | 1992821,20261231,20171219,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209803,MSD SUB MERCK,,1992816 | 1992821,ertugliflozin 15 MG Oral Tablet [Steglatro] | ertugliflozin 5 MG Oral Tablet [Steglatro],1,e6f3e718-bb99-48f1-ab94-b9f0af05fed6,2023,18207799.4300,36893,11552,1592164,11.4359,493.5299,2025 (Q1-Q2),6830063.3000,17123,6391,398.8800,2023,152004157.4700,372260,13823756,10.9960,,,,,,,,,,,,
00006536703,00006-5367-03,0006-5367-03,0006-5367,000065367,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"30 TABLET, FILM COATED in 1 BOTTLE (0006-5367-03)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-06-18,17.4091,EA,N,B,50,46,2024,4,12,26750,606,477075.7300,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536706,00006-5367-06,0006-5367-06,0006-5367,000065367,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"90 TABLET, FILM COATED in 1 BOTTLE (0006-5367-06)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-06-18,17.4091,EA,N,B,50,6,2024,4,2,,,,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536707,00006-5367-07,0006-5367-07,0006-5367,000065367,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"500 TABLET, FILM COATED in 1 BOTTLE (0006-5367-07)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536709,00006-5367-09,0006-5367-09,0006-5367,000065367,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"2 BOTTLE in 1 CARTON (0006-5367-09)  / 7 TABLET, FILM COATED in 1 BOTTLE (0006-5367-08)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,True,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536803,00006-5368-03,0006-5368-03,0006-5368,000065368,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"30 TABLET, FILM COATED in 1 BOTTLE (0006-5368-03)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,17.7187,EA,N,B,50,82,2024,4,22,73510,1622,1227260.7100,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536806,00006-5368-06,0006-5368-06,0006-5368,000065368,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"90 TABLET, FILM COATED in 1 BOTTLE (0006-5368-06)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,17.7187,EA,N,B,50,9,2024,4,4,,,,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536807,00006-5368-07,0006-5368-07,0006-5368,000065368,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"500 TABLET, FILM COATED in 1 BOTTLE (0006-5368-07)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006536809,00006-5368-09,0006-5368-09,0006-5368,000065368,000065,STEGLUJAN,ertugliflozin and sitagliptin,Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"2 BOTTLE in 1 CARTON (0006-5368-09)  / 7 TABLET, FILM COATED in 1 BOTTLE (0006-5368-08)",NDA209805,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,1992826 | 1992832 | 1992835 | 1992837,20261231,20171219,True,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA209805,MSD SUB MERCK,,1992832 | 1992837,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan] | ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],1,c2c553d8-5a9d-4366-bf53-8bdb5a876d19,2023,1376725.4300,1478,372,73714,18.6772,931.4786,2025 (Q1-Q2),347683.0000,423,163,821.9500,2023,1582037.3300,2180,88606,17.8583,,,,,,,,,,,,
00006417588,00006-4175-88,0006-4175-88,0006-4175,000064175,000064,STERILE DILUENT,Sterile Water,Merck Sharp & Dohme LLC,INJECTION,INTRAMUSCULAR | SUBCUTANEOUS,10 SYRINGE in 1 CARTON (0006-4175-88)  / .7 mL in 1 SYRINGE (0006-4175-89),BLA101069,026d3185-aa37-42f8-95a0-7243e0947b7a,,20261231,20230821,False,3,0,no_data,1,hit,0,no_data,0,no_data,0,query_error,0,no_data,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,9,2024,4,3,326,326,0.0000,,,,,,,,,,21,026d3185-aa37-42f8-95a0-7243e0947b7a | 0a9e384f-e717-436b-b9a0-15e53cef0862 | 2254450e-4803-b947-e063-6394a90a4624 | 2c18beeb-7bd4-4591-94cb-9d7156c1b8e0 | 33050ee2-519b-1f0b-d4df-9e14dd329c57 | 67300ca3-8c53-4ce4-8e86-2c03be1f9b8a | 6c80bb38-e8db-4138-9f0d-dbbf9c673185 | 72f31b09-4d7b-475c-b37a-9daf2ad80240 | 805cecd0-fd1f-11dd-87af-0800200c9a66 | 84b7a672-eeb1-4527-84ac-68196b156be2 | 85ba081b-bee0-4a9a-aa0f-ae5b5e9a0886 | 88a149f0-8a44-48d1-a5df-35b1fd1559a1 | 8afc8951-db76-4f27-8752-7c0d6aa47244 | 8edd78a9-d762-4578-a610-28d6595f4bf3 | 91948ff9-6070-485b-b4b7-3cb477c1b24c | a774e1ae-3997-49ee-8b0e-99a2b315d409 | be18292e-b1a2-4815-a0ed-003efaa6bea3 | c8ecbd7a-0e22-4fc7-a503-faa58c1b6f3f | d99b3865-e0f0-482a-9ec6-da642e5104ea | e9c2efee-173d-4795-96d8-7aae5b3a3073 | fd2f21f0-9f8e-4abd-b603-e1834a252c2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006430900,00006-4309-00,0006-4309-00,0006-4309,000064309,000064,STERILE DILUENT,Sterile Water,Merck Sharp & Dohme LLC,INJECTION,INTRAMUSCULAR | SUBCUTANEOUS,"10 VIAL, SINGLE-DOSE in 1 CARTON (0006-4309-00)  / .7 mL in 1 VIAL, SINGLE-DOSE (0006-4309-01)",BLA125123,026d3185-aa37-42f8-95a0-7243e0947b7a,,20261231,20060525,False,3,0,no_data,1,hit,0,no_data,0,no_data,0,query_error,0,no_data,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,8,2024,4,2,528,528,0.0000,,,,,,,,,,21,026d3185-aa37-42f8-95a0-7243e0947b7a | 0a9e384f-e717-436b-b9a0-15e53cef0862 | 2254450e-4803-b947-e063-6394a90a4624 | 2c18beeb-7bd4-4591-94cb-9d7156c1b8e0 | 33050ee2-519b-1f0b-d4df-9e14dd329c57 | 67300ca3-8c53-4ce4-8e86-2c03be1f9b8a | 6c80bb38-e8db-4138-9f0d-dbbf9c673185 | 72f31b09-4d7b-475c-b37a-9daf2ad80240 | 805cecd0-fd1f-11dd-87af-0800200c9a66 | 84b7a672-eeb1-4527-84ac-68196b156be2 | 85ba081b-bee0-4a9a-aa0f-ae5b5e9a0886 | 88a149f0-8a44-48d1-a5df-35b1fd1559a1 | 8afc8951-db76-4f27-8752-7c0d6aa47244 | 8edd78a9-d762-4578-a610-28d6595f4bf3 | 91948ff9-6070-485b-b4b7-3cb477c1b24c | a774e1ae-3997-49ee-8b0e-99a2b315d409 | be18292e-b1a2-4815-a0ed-003efaa6bea3 | c8ecbd7a-0e22-4fc7-a503-faa58c1b6f3f | d99b3865-e0f0-482a-9ec6-da642e5104ea | e9c2efee-173d-4795-96d8-7aae5b3a3073 | fd2f21f0-9f8e-4abd-b603-e1834a252c2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006003201,00006-0032-01,0006-0032-01,0006-0032,000060032,000060,STROMECTOL,ivermectin,Merck Sharp & Dohme LLC,TABLET,ORAL,2 BLISTER PACK in 1 CARTON (0006-0032-01)  / 10 TABLET in 1 BLISTER PACK,NDA050742,681888c9-af79-4b7d-ae80-c3f4f6f1effd,261314 | 311207,20261231,20240920,False,8,1,hit,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,4.4593,EA,N,B,37,,,,,,,,,,,,NDA050742,MERCK SHARP DOHME,,261314,ivermectin 3 MG Oral Tablet [Stromectol],2,5d140f06-e46b-4cdd-97e4-37b6cf4ade13 | 681888c9-af79-4b7d-ae80-c3f4f6f1effd,2023,1633.8200,31,31,329,4.9660,52.7039,2024 (Q1-Q4),995.4200,19,14,52.3900,2023,14440.8700,230,2314,6.2407,,,,,,,,,,,,
